item,label,p_yes
1,No,0.13858148455619812
2,No,0.05192132294178009
3,No,0.03200804814696312
4,No,0.03327779471874237
5,No,0.0018931471277028322
6,No,0.10895822942256927
7,No,4.46385547547834e-06
8,No,5.789973783976166e-06
9,No,0.00015175569569692016
10,No,0.00013018798199482262
11,No,0.0002557567786425352
12,No,0.0002917250676546246
13,No,0.0008219799492508173
14,No,0.00012758132652379572
15,No,0.0032530436292290688
16,No,0.0016470080008730292
17,No,6.92177563905716e-05
18,No,3.2827309041749686e-05
19,No,0.0002777831978164613
20,No,0.00015860912390053272
21,No,0.2010485827922821
22,No,0.303252249956131
23,No,0.14620715379714966
24,No,0.22215600311756134
25,No,0.09526658058166504
26,No,0.1549779176712036
27,No,0.24680523574352264
28,No,0.2434302419424057
29,No,0.24880588054656982
30,No,0.271629273891449
31,No,0.2941189110279083
32,No,0.41195350885391235
33,No,0.0004934056778438389
34,No,0.03717329353094101
35,No,1.0165191270061769e-05
36,No,0.00011817137419711798
37,No,6.590639259229647e-06
38,No,0.0009409941849298775
39,No,1.2670024034378002e-06
40,No,5.144584065419622e-06
41,No,4.6568457037210464e-05
42,No,0.0004493777232710272
43,No,2.5432957045268267e-05
44,No,6.828636833233759e-05
45,No,4.48368264187593e-05
46,No,5.737891478929669e-05
47,No,5.775236331828637e-06
48,No,8.370215255126823e-06
49,No,0.005916231777518988
50,No,0.05330435186624527
51,No,2.7418134322942933e-06
52,No,2.642102344907471e-06
53,No,0.014318110421299934
54,No,0.01569150760769844
55,No,3.206166365998797e-05
56,No,2.3854752726037987e-05
57,No,5.5728363804519176e-05
58,Yes,0.7156342267990112
59,No,2.3976381271495484e-06
60,No,4.717684987554094e-06
61,No,0.002293303143233061
62,No,0.11675409972667694
63,No,4.1813531424850225e-05
64,No,6.537113949889317e-05
65,No,9.35249263420701e-05
66,No,0.00492043187841773
67,No,2.290884140165872e-06
68,No,2.087541133732884e-06
69,No,6.589449185412377e-05
70,No,1.272029840038158e-05
71,No,0.0018899444257840514
72,No,0.0003672107995953411
73,No,0.0011041268007829785
74,No,0.0010388795053586364
75,No,1.4668871699541342e-06
76,No,1.550805109218345e-06
77,No,0.0005788944545201957
78,No,0.000987718696705997
79,No,0.00035345691139809787
80,No,0.00010914117592619732
81,No,0.06763917207717896
82,No,0.0216943621635437
83,No,6.94486589054577e-05
84,No,0.00041172595228999853
85,No,0.30534499883651733
86,No,0.0991445928812027
87,No,0.05474599450826645
88,No,0.04691052436828613
89,No,4.907927359454334e-05
90,No,0.35072869062423706
91,No,6.005790055496618e-06
92,No,1.641846938582603e-05
93,No,0.00014109972107689828
94,No,0.21232210099697113
95,No,1.0145316082343925e-05
96,No,1.3901188140152954e-05
97,No,8.912547855288722e-06
98,No,0.04844614490866661
99,No,1.8313556893190253e-06
100,No,6.466121703851968e-06
101,No,0.005226999055594206
102,No,0.0011043223785236478
103,No,0.00039008865132927895
104,No,5.172340024728328e-05
105,No,0.0015610028058290482
106,No,0.011240001767873764
107,No,0.052107393741607666
108,No,0.08237770944833755
109,No,0.00010753282549558207
110,No,6.611760181840509e-05
111,No,0.006040356121957302
112,No,0.0035541458055377007
113,No,0.04744068905711174
114,No,0.44239211082458496
115,No,1.8518858269089833e-05
116,No,0.0004923700471408665
117,No,0.002505326410755515
118,No,0.01867569237947464
119,No,3.228499917895533e-05
120,No,0.0001408313401043415
121,No,0.007181393448263407
