question_id,image_id,question,question_type,substitution_hop,argument,original_arg,ground_truth,lm_Llama_3.1_8B,lm_Llama_3.1_8B_Instruct,lm_Mistral_7B_Instruct_v0.2,lm_Qwen2.5_7B_Instruct,lm_Qwen2_7B,lm_Qwen2_7B_Instruct,lm_q_only_Llama_3.1_8B,lm_q_only_Llama_3.1_8B_Instruct,lm_q_only_Mistral_7B_Instruct_v0.2,lm_q_only_Qwen2.5_7B_Instruct,lm_q_only_Qwen2_7B,lm_q_only_Qwen2_7B_Instruct,lm_q_only_vicuna_7b_v1.5,lm_vicuna_7b_v1.5,vlm_q_only_llava,vlm_q_only_llava_next,vlm_q_only_llava_ov,vlm_q_only_mllama,vlm_q_only_mllama_instruct,vlm_q_only_molmo_D,vlm_q_only_qwen2.5VL,vlm_text_llava,vlm_text_llava_next,vlm_text_llava_ov,vlm_text_mllama,vlm_text_mllama_instruct,vlm_text_molmo_D,vlm_text_qwen2.5VL,hypo_form,hyper_form,input,idx,subset
13732331,2387265,Is there an adult that is sad?,existAttrC,1,adult,woman,no,True,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,True,True,True,True,True,woman,adult,"<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
Description: There are 2 objects in the scene, including a pond, and a smiling happy woman. The pond is to the right of the woman. The woman is to the left of the pond. Question: In the scene, is there an adult that is sad? Answer:<|im_end|>
<|im_start|>assistant
",0,equal
13732331,2387265,Is there a person that is sad?,existAttrC,2,person,woman,no,True,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,True,True,True,True,True,woman,person,"<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
Description: There are 2 objects in the scene, including a pond, and a smiling happy woman. The pond is to the right of the woman. The woman is to the left of the pond. Question: In the scene, is there a person that is sad? Answer:<|im_end|>
<|im_start|>assistant
",1,equal
161052332,2371254,Do you see any bag there that is not green?,existAttrNotC,1,bag,pouch,no,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,pouch,bag,"<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
Description: There are 3 objects in the scene, including a green pouch, black scissors, and a steel gray large small hook. The pouch is to the right of the hook. The scissors are to the left of the hook. The hook is to the left of the pouch. The hook is to the right of the scissors. Question: In the scene, do you see any bag there that is not green? Answer:<|im_end|>
<|im_start|>assistant
",2,equal
161052332,2371254,Do you see any container there that is not green?,existAttrNotC,2,container,pouch,no,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,False,False,True,True,pouch,container,"<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
Description: There are 3 objects in the scene, including a green pouch, black scissors, and a steel gray large small hook. The pouch is to the right of the hook. The scissors are to the left of the hook. The hook is to the left of the pouch. The hook is to the right of the scissors. Question: In the scene, do you see any container there that is not green? Answer:<|im_end|>
<|im_start|>assistant
",3,equal
15387034,2406158,Are there black boards?,existAttrC,1,board,skateboard,no,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,True,True,False,True,skateboard,boards,"<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
Description: There are 14 objects in the scene, including a picture, a concrete floor, a ceiling, a wall, a performing trick man, a white skateboard, black pants, a graffiti, a red short sleeved shirt, windows, a pole, a hand, doors, and white wheels. The floor is to the right of the windows. The wall is to the left of the doors. The man is holding the skateboard. The man is to the right of the wheels. The man is to the left of the pole. The man is to the left of the doors. The skateboard is to the left of the pole. The pants are to the left of the pole. The pants are to the right of the wheels. The graffiti is painted on the wall. The graffiti is to the right of the windows. The windows are to the left of the floor. The windows are to the left of the graffiti. The pole is to the right of the hand. The pole is to the right of the pants. The pole is to the right of the man. The pole is to the right of the skateboard. The pole is to the left of the doors. The hand is grabbing the skateboard. The hand is to the left of the pole. The doors are to the right of the pole. The doors are to the right of the wall. The doors are to the right of the man. The wheels are to the left of the pants. The wheels are to the left of the man. Question: In the scene, are there black boards? Answer:<|im_end|>
<|im_start|>assistant
",4,vlm-better
15387036,2406158,Do you see a board that is not white?,existAttrNotC,1,board,skateboard,no,True,False,False,False,False,False,False,True,True,False,False,True,False,False,True,True,True,False,True,False,True,True,True,True,False,True,True,True,skateboard,board,"<|im_start|>system
